Theft_Status,Occurrence_Hour,Premises_Type,Bike_Cost,Region
1,19,Educational,500,Downtown
1,10,Educational,800,Downtown
1,10,Apartment,2500,North York
1,22,Other,500,Downtown
1,23,Outside,300,Downtown
1,23,Outside,400,Downtown
1,20,Apartment,500,Downtown
1,14,Other,400,Downtown
1,8,Other,700,Toronto
1,21,Commercial,600,Scarborough
1,8,Outside,1000,Downtown
1,13,Apartment,300,Midtown
1,7,Apartment,50,Downtown
1,13,Educational,800,Downtown
1,19,Educational,500,Downtown
1,10,Outside,1200,Midtown
1,0,Apartment,150,Downtown
1,6,Apartment,700,Downtown
1,3,Commercial,900,Downtown
1,18,Apartment,800,Downtown
1,19,Apartment,100,Downtown
1,21,Apartment,450,Downtown
1,7,Outside,1400,Toronto
1,17,Commercial,600,Downtown
1,22,Transit,680,Toronto
1,15,Outside,600,Downtown
1,18,Apartment,500,Downtown
1,13,Commercial,2300,Downtown
1,14,House,300,Scarborough
1,15,Apartment,2000,Downtown
1,20,House,350,Toronto
1,8,Commercial,1650,Scarborough
1,21,Educational,600,Downtown
1,10,Commercial,300,North York
1,20,House,350,Toronto
1,8,Educational,0,Downtown
1,2,Apartment,1500,Toronto
1,21,Apartment,1300,North York
1,7,House,600,Downtown
1,0,House,500,Downtown
1,19,Commercial,4000,Toronto
1,21,Apartment,0,Downtown
1,23,Apartment,597,Downtown
1,21,Apartment,1500,Downtown
1,18,Outside,300,Downtown
1,15,Apartment,300,Downtown
1,23,Transit,750,Toronto
1,11,Apartment,250,Downtown
1,11,Apartment,250,Downtown
1,14,Outside,1069,Downtown
1,22,Outside,200,Downtown
1,17,Outside,200,Downtown
1,10,Educational,700,Toronto
1,6,Educational,150,Downtown
1,16,Commercial,400,Downtown
1,12,Outside,674,Downtown
1,12,Other,800,Downtown
1,5,Educational,0,Downtown
1,12,Educational,595,Downtown
1,16,Educational,1354.86999511719,Toronto
1,9,Apartment,500,Downtown
1,5,Educational,200,Downtown
1,12,Commercial,1170,Downtown
1,20,Outside,1200,Downtown
1,7,House,300,Scarborough
1,18,Educational,600,Downtown
1,15,Apartment,10000,Downtown
1,11,Outside,0,Downtown
1,6,Apartment,200,Downtown
1,19,Educational,700,Downtown
1,1,Apartment,1000,Downtown
1,2,Outside,500,Downtown
1,16,Educational,3500,Downtown
1,13,Apartment,40,Downtown
1,1,Outside,150,Scarborough
1,12,Outside,800,Downtown
1,10,Apartment,300,North York
1,10,Apartment,300,North York
1,2,Other,5000,Downtown
1,12,Apartment,500,Scarborough
1,9,Educational,600,Toronto
1,0,Apartment,806,Downtown
1,0,Commercial,475,Downtown
1,0,House,3000,Scarborough
1,0,Other,759,Downtown
1,15,House,499.989990234375,Downtown
1,18,Outside,1500,Downtown
1,21,Apartment,550,Downtown
1,0,Apartment,500,Downtown
1,16,House,300,Toronto
1,19,Outside,760,Toronto
1,16,Educational,2000,Downtown
1,13,Apartment,0,Downtown
1,5,Outside,550,Downtown
1,20,Other,250,Downtown
1,20,Other,400,Downtown
1,17,Outside,800,Toronto
1,18,Educational,500,Downtown
1,17,Apartment,400,Downtown
1,16,Outside,600,Scarborough
1,15,Outside,0,Downtown
1,11,Commercial,225,Downtown
1,16,Other,500,Downtown
1,14,House,350,Downtown
1,17,Outside,1000,Downtown
1,11,Apartment,1400,Toronto
1,12,Other,860,Downtown
1,12,Other,420,Downtown
1,12,Other,400,Toronto
1,17,Educational,400,Downtown
1,12,House,500,Toronto
1,11,Outside,650,Downtown
1,12,House,1000,Toronto
1,18,Other,1000,Toronto
1,0,Apartment,250,North York
1,13,Outside,0,Downtown
1,18,Educational,3000,Downtown
1,20,Apartment,680,Downtown
1,2,Other,587,Downtown
1,23,Outside,1000,Downtown
1,21,Educational,190,Downtown
1,23,Apartment,1399,Downtown
1,17,Outside,700,Downtown
1,22,Outside,300,Downtown
1,16,Educational,165,Downtown
1,15,Apartment,0,Downtown
1,8,Outside,1600,Toronto
1,8,Other,300,Downtown
1,16,Educational,250,Downtown
1,17,Apartment,3000,Downtown
1,6,Apartment,1253.15002441406,Downtown
1,10,Educational,300,Downtown
1,4,Educational,300,Downtown
1,12,Apartment,2300,Downtown
1,12,Educational,672,Downtown
1,12,House,600,Toronto
1,19,Educational,800,Downtown
1,13,Outside,1000,Downtown
1,13,Other,339,Downtown
1,12,Apartment,750,Toronto
1,12,Apartment,725,Toronto
1,19,Apartment,300,North York
1,19,House,575,Downtown
1,17,Apartment,1100,Downtown
1,22,Apartment,120,Downtown
1,6,Other,298,Toronto
1,0,Apartment,200,Downtown
1,14,Educational,520,Downtown
1,17,Educational,300,Downtown
1,19,Outside,1600,Downtown
1,18,Educational,300,Downtown
1,17,Educational,150,Downtown
1,11,Other,1000,Toronto
1,11,Other,0,Toronto
1,20,Educational,700,Downtown
1,14,Apartment,800,Downtown
1,19,Apartment,100,North York
1,20,Commercial,1000,Downtown
1,14,Apartment,800,Midtown
1,17,Apartment,600,Toronto
1,17,Apartment,600,Downtown
0,19,House,50,Downtown
1,2,Apartment,300,Downtown
1,2,Apartment,1000,Downtown
1,14,Other,600,Downtown
1,8,Apartment,499,Toronto
1,13,Outside,1500,Downtown
1,0,Commercial,350,Downtown
1,0,Commercial,50,Downtown
1,10,Other,500,Downtown
1,9,Educational,1900,Toronto
1,9,Apartment,1000,Toronto
1,16,Educational,1250,Downtown
1,14,Apartment,1113.03002929688,Downtown
1,17,Outside,650,Midtown
1,17,Outside,550,Midtown
1,20,Other,125,Midtown
1,19,Outside,600,Downtown
1,9,Outside,500,Downtown
1,14,Apartment,1149,Downtown
1,18,House,0,North York
1,1,Apartment,350,Downtown
1,13,Apartment,600,Downtown
1,12,Commercial,599.989990234375,North York
0,19,Other,500,Toronto
1,14,Educational,500,Downtown
1,17,Outside,500,Downtown
1,18,Apartment,1039.98999023438,Downtown
1,9,Apartment,2000,Toronto
1,20,Educational,500,Downtown
1,18,Apartment,849,Downtown
1,16,Other,800,Downtown
1,14,Other,400,Downtown
1,9,Educational,150,Downtown
1,9,Educational,100,Toronto
1,22,House,500,Toronto
1,6,Commercial,379,North York
1,23,Educational,1500,Downtown
1,18,Apartment,1500,Toronto
1,8,House,700,Toronto
1,13,Outside,300,Downtown
1,16,House,300,Scarborough
1,18,Apartment,4000,North York
1,12,Apartment,700,Downtown
1,7,Apartment,749,Downtown
1,11,Commercial,2600,North York
1,9,Apartment,1000,North York
1,8,Apartment,85,Downtown
1,9,Apartment,550,North York
1,23,Apartment,1569.56994628906,North York
1,5,House,250,Downtown
1,5,House,400,Downtown
1,1,Other,250,Downtown
1,5,House,400,Downtown
1,10,Apartment,0,Toronto
1,12,Outside,400,Downtown
1,18,Educational,400,Downtown
1,20,Commercial,1800,Downtown
1,20,Outside,1000,Toronto
1,16,House,1200,Downtown
1,18,Outside,650,Downtown
1,18,Apartment,300,Downtown
1,20,Apartment,600,Toronto
1,19,Other,1150,Downtown
1,11,House,3800,Toronto
1,9,Outside,600,Downtown
1,19,House,300,Downtown
1,11,Apartment,1000,Downtown
1,21,Apartment,2000,Downtown
1,20,Commercial,850,Toronto
1,20,Commercial,600,Toronto
1,12,Outside,400,Downtown
1,9,Outside,700,Downtown
1,9,Apartment,250,Toronto
1,20,Apartment,1000,Downtown
1,11,Outside,1500,Downtown
1,15,Commercial,1500,Downtown
1,20,Outside,850,Downtown
1,7,Apartment,300,Downtown
1,2,Apartment,700,Downtown
1,11,Commercial,1500,Downtown
1,0,House,750,Downtown
1,10,House,570,Toronto
1,0,House,1600,Downtown
1,17,Apartment,1000,Downtown
1,0,House,300,Downtown
1,20,House,600,Downtown
1,22,Apartment,500,Downtown
1,12,Commercial,550,Downtown
1,15,Apartment,1300,North York
1,15,Apartment,1600,North York
1,22,Educational,640,Downtown
1,17,Other,1500,Downtown
1,19,Outside,500,Downtown
1,18,Outside,200,Scarborough
1,18,Outside,200,Scarborough
1,8,Educational,550,Toronto
1,15,Other,10000,Downtown
1,21,Outside,4000,Downtown
0,20,Commercial,5000,Downtown
1,7,Commercial,1000,Scarborough
1,20,Apartment,2000,Scarborough
1,14,Outside,700,Downtown
1,10,Other,200,Scarborough
1,11,Educational,640,Downtown
1,20,Apartment,1100,Downtown
1,22,Commercial,950,Downtown
1,22,Commercial,1200,Downtown
1,9,Outside,400,Downtown
1,9,Outside,400,Downtown
1,12,House,1500,Midtown
1,22,Outside,690,Downtown
1,21,Apartment,900,Midtown
1,6,Outside,500,Downtown
1,20,House,550,Toronto
1,17,Commercial,750,Downtown
1,20,Outside,239,Downtown
1,15,Commercial,0,Midtown
1,14,Outside,900,Downtown
1,16,Commercial,1000,Downtown
1,13,Educational,450,Downtown
1,21,House,3000,Scarborough
1,18,Outside,500,Downtown
1,1,House,550,Toronto
1,6,Apartment,200,Downtown
0,6,Apartment,600,Downtown
1,17,Outside,1000,Toronto
1,7,Outside,5000,Downtown
1,17,Outside,300,Downtown
1,23,House,300,Downtown
1,17,Apartment,200,Downtown
1,1,House,1100,Midtown
1,1,House,600,Midtown
1,5,Apartment,120,Downtown
1,18,Educational,1230,Downtown
1,1,House,0,Midtown
1,23,Apartment,300,Toronto
1,23,Commercial,700,Downtown
1,23,Other,800,Midtown
1,17,Apartment,1600,Downtown
1,23,Other,1000,Midtown
1,19,Commercial,600,Downtown
1,9,Commercial,800,Downtown
1,22,Outside,360,Downtown
1,8,Outside,774.599975585938,Midtown
1,23,Apartment,550,Downtown
1,0,Outside,1500,North York
1,16,Apartment,2500,Toronto
1,16,Outside,500,Scarborough
1,8,House,1200,Toronto
1,16,Transit,500,Toronto
1,1,Apartment,594,North York
1,21,Educational,1400,Downtown
1,20,Outside,500,Downtown
1,1,Apartment,1000,North York
1,12,Outside,1200,Downtown
1,12,Apartment,700,North York
1,9,Educational,300,Toronto
1,12,Outside,500,Downtown
1,23,Educational,90,Downtown
1,13,House,200,Scarborough
1,12,Apartment,299.989990234375,Toronto
1,22,Outside,500,North York
1,1,House,650,Downtown
1,20,Outside,200,Downtown
1,19,Outside,400,Downtown
1,12,House,750,Toronto
1,18,Outside,300,Scarborough
1,9,Outside,549.950012207031,Downtown
1,18,Educational,1100,Downtown
1,18,Educational,1100,Downtown
1,18,Outside,400,Downtown
1,16,Commercial,607.489990234375,Downtown
1,1,Outside,600,Midtown
1,16,Commercial,800,Downtown
1,4,House,450,Downtown
1,17,Apartment,850,Downtown
1,5,House,6000,Midtown
1,9,Outside,700,Downtown
0,0,Outside,300,Downtown
1,22,Educational,0,Downtown
1,16,Other,1000,Downtown
1,23,Outside,1000,Downtown
1,13,Outside,450,Downtown
1,0,Apartment,655,Downtown
1,18,Other,800,Downtown
1,18,Other,1200,Downtown
1,18,Other,1500,Downtown
1,18,Other,400,Downtown
1,18,Apartment,700,Downtown
1,18,Apartment,900,Downtown
1,18,Apartment,900,Downtown
1,18,Apartment,800,Downtown
1,12,Commercial,1000,Midtown
1,9,Other,700,Downtown
1,17,Outside,400,Downtown
1,17,Outside,400,Downtown
1,18,House,600,Downtown
1,16,Apartment,500,Downtown
1,21,Outside,700,Downtown
1,14,Transit,1000,Toronto
1,14,Transit,800,Toronto
1,14,Apartment,700,North York
1,2,House,300,Toronto
1,1,Apartment,40,Downtown
1,3,Other,499,Toronto
1,12,Apartment,1500,Downtown
1,3,Other,499,Toronto
1,23,Outside,0,Downtown
1,4,Outside,6500,Downtown
1,16,Outside,500,Downtown
1,12,Outside,1029.98999023438,Downtown
1,15,Outside,1300,North York
1,16,Other,900,Downtown
1,16,Outside,500,Downtown
1,15,Outside,1300,North York
1,11,Apartment,700,Toronto
1,13,Outside,80,Downtown
1,12,Apartment,500,Downtown
1,2,Apartment,0,Downtown
0,11,House,50,Midtown
1,6,House,3200,Toronto
1,10,Educational,715,Toronto
1,18,Apartment,1203.42004394531,Toronto
1,12,Other,200,Downtown
1,0,House,0,Scarborough
1,11,Outside,900,Scarborough
1,14,Apartment,3500,Downtown
1,20,Outside,1200,Downtown
1,0,House,0,Scarborough
1,12,House,449,Downtown
1,7,Outside,600,Downtown
1,0,Outside,600,Downtown
1,1,Apartment,300,Downtown
1,17,Educational,830,Downtown
1,16,Educational,2000,Downtown
1,17,Outside,500,Downtown
1,13,Commercial,1100,Toronto
1,14,Outside,2000,Downtown
1,19,House,500,Toronto
1,13,Outside,1343,Downtown
1,18,House,2000,Toronto
1,17,Apartment,4500,Downtown
1,9,Other,650,Downtown
1,17,Outside,880,Downtown
1,11,Other,600,Downtown
1,6,Outside,1200,Downtown
1,1,House,500,Toronto
1,23,Other,1500,Midtown
0,11,Outside,1500,North York
1,11,Outside,1500,North York
1,1,House,0,Toronto
1,21,Outside,600,Downtown
1,11,Outside,500,North York
1,18,Outside,300,North York
1,0,Other,1000,North York
1,10,Outside,0,North York
1,13,Educational,790,Toronto
1,9,Other,1140,Downtown
1,19,Educational,380,Downtown
1,8,Transit,500,Scarborough
1,19,Outside,0,Downtown
1,14,Outside,1350,Downtown
1,10,Commercial,0,Downtown
1,19,Apartment,800,Downtown
1,23,Apartment,0,Toronto
1,7,Outside,600,Midtown
1,17,Educational,2000,Downtown
1,23,Outside,500,Downtown
1,5,Outside,2500,Downtown
1,21,Commercial,700,Downtown
1,2,Commercial,120,Downtown
1,9,Educational,499,Midtown
1,0,Apartment,2200,Downtown
1,9,Apartment,1000,Toronto
1,3,House,1000,Midtown
1,11,Apartment,1000,Downtown
1,0,Apartment,1800,Downtown
1,3,House,550,Midtown
1,11,Other,4999,Midtown
1,12,Outside,900,Downtown
1,2,Apartment,688.169982910156,Midtown
1,2,Apartment,733.359985351563,Midtown
1,21,Commercial,1200,Downtown
1,16,Apartment,1150,Midtown
1,8,Apartment,500,Downtown
1,11,Outside,1000,Downtown
1,13,Outside,500,Toronto
1,6,Outside,200,Downtown
1,6,Outside,200,Downtown
1,22,Outside,35,Downtown
1,13,Outside,500,Toronto
1,11,House,0,Downtown
1,22,Apartment,1500,Downtown
1,0,Commercial,549.989990234375,Downtown
1,2,Apartment,500,Downtown
1,3,House,1250,Downtown
1,18,Apartment,300,Toronto
1,20,Outside,800,Downtown
1,17,Commercial,520,Downtown
1,18,Outside,1000,Downtown
1,9,Outside,500,Downtown
1,12,Educational,600,Downtown
1,8,Educational,130,Downtown
1,10,Transit,200,Midtown
1,19,Outside,800,Downtown
1,19,Apartment,3500,Downtown
1,16,Outside,455,North York
1,11,Commercial,1250,Downtown
1,17,Outside,700,Toronto
1,13,Outside,1300,Downtown
1,18,Outside,3200,Downtown
1,6,Outside,1000,Downtown
1,10,Outside,800,Midtown
1,16,Educational,450,Downtown
1,9,Commercial,0,Downtown
1,17,Apartment,0,Downtown
1,14,Commercial,587.590026855469,Downtown
1,23,Commercial,500,Downtown
1,10,Educational,829.989990234375,Downtown
1,19,Educational,600,Downtown
1,16,Outside,625,Downtown
1,0,Apartment,500,Downtown
1,11,Other,500,Downtown
1,19,Outside,2000,Downtown
1,1,Apartment,260,Downtown
1,16,Apartment,250,Downtown
1,17,Other,600,Downtown
1,13,Apartment,350,Downtown
1,21,Outside,790,Downtown
0,18,Outside,1025,Downtown
1,20,Outside,375,Downtown
1,10,Apartment,1150,Downtown
1,19,Apartment,200,Downtown
1,23,House,0,Downtown
1,14,Other,790,Midtown
1,23,Outside,100,Toronto
1,9,Outside,400,Downtown
1,3,Apartment,400,Downtown
1,18,Outside,850,Toronto
1,2,Apartment,800,Downtown
1,19,Outside,2900,Downtown
1,4,Outside,600,Downtown
1,0,House,400,Downtown
1,0,Commercial,0,Downtown
1,8,Outside,700,Downtown
1,16,Commercial,150,North York
1,14,Other,75,Downtown
1,23,House,599,Downtown
1,13,Outside,140,Downtown
1,20,Outside,2600,Downtown
1,7,Outside,920,Toronto
1,18,House,550,Toronto
1,18,House,1504.03002929688,Downtown
1,12,Commercial,250,Scarborough
1,15,Commercial,350,Downtown
1,16,Other,1000,Downtown
1,6,Apartment,684,Toronto
1,19,Outside,400,Downtown
1,9,Commercial,1000,Downtown
1,17,Outside,2250,Downtown
1,23,House,400,North York
1,4,Commercial,200,Downtown
1,19,Outside,400,Downtown
1,20,Outside,4300,Downtown
1,0,Commercial,500,Downtown
1,20,Outside,4400,Downtown
1,9,Apartment,999,Downtown
1,19,Other,700,Downtown
1,19,Outside,3100,Downtown
1,12,Outside,140,Downtown
1,18,Outside,1000,Downtown
1,9,Outside,200,Downtown
1,10,Apartment,400,Downtown
1,11,Other,300,Downtown
1,22,House,600,Toronto
1,11,Other,300,Downtown
1,22,House,0,Downtown
1,1,House,900,Midtown
1,0,Outside,597.260009765625,Downtown
1,1,House,900,Midtown
1,14,Apartment,1000,Midtown
1,1,House,900,North York
1,8,Apartment,200,Downtown
1,18,Commercial,700,Downtown
1,8,Apartment,200,Downtown
1,22,Apartment,500,Downtown
1,22,Other,800,Downtown
1,9,Outside,2000,Downtown
1,19,Outside,650,Downtown
1,22,Outside,520,Downtown
1,7,Commercial,439.989990234375,Downtown
1,18,Outside,1200,Downtown
1,9,Apartment,338,Downtown
1,21,Commercial,599,Downtown
1,18,Apartment,400,Downtown
1,13,Commercial,451.859985351563,North York
1,0,Other,200,Scarborough
1,21,Educational,600,Downtown
1,17,House,7000,Midtown
1,21,House,198,Scarborough
1,21,House,180,Scarborough
1,14,Outside,799.989990234375,Downtown
1,20,Commercial,0,Downtown
1,2,Commercial,1000,Downtown
1,16,Outside,450,Downtown
1,18,Outside,600,Downtown
1,11,Apartment,150,Downtown
1,9,Outside,500,North York
1,16,Apartment,200,North York
1,13,House,1026,Toronto
1,0,Apartment,700,Downtown
1,13,Outside,500,Downtown
1,16,Outside,0,Downtown
1,13,Outside,950,Downtown
1,17,Commercial,900,Downtown
1,2,Outside,1000,Downtown
1,20,House,350,Downtown
1,0,Other,700,Downtown
1,3,Commercial,0,Downtown
1,11,Outside,1200,Downtown
1,8,Outside,599,Downtown
1,11,Outside,1000,North York
1,11,Outside,1000,North York
1,2,Other,850,Downtown
1,8,Outside,1000,Downtown
1,8,Outside,1000,Downtown
1,8,Outside,1000,Downtown
1,19,Other,450,Downtown
1,5,Apartment,650,Midtown
1,14,Apartment,800,Downtown
1,17,Apartment,1600,Downtown
1,1,Apartment,1600,Downtown
1,12,Outside,600,Toronto
1,12,Commercial,3000,Scarborough
1,23,Apartment,300,Toronto
1,1,Apartment,2500,Downtown
1,14,Outside,645,Downtown
1,15,Outside,0,North York
1,0,Other,300,Downtown
1,8,Other,531,Downtown
1,15,Other,300,Downtown
1,10,Commercial,2500,Downtown
1,3,Outside,1000,Downtown
1,15,Outside,700,North York
1,19,Apartment,250,Downtown
1,0,Other,650,Downtown
1,3,House,950,Downtown
1,3,Outside,3000,Downtown
1,22,Commercial,350,Toronto
1,1,House,600,Toronto
1,21,Other,400,Downtown
1,7,Transit,200,Midtown
1,8,Educational,400,Downtown
1,15,Apartment,1512,Downtown
1,21,Other,900,Downtown
1,21,Other,500,Downtown
1,12,Educational,3500,Downtown
1,9,Apartment,200,Midtown
1,18,Outside,1500,Scarborough
1,21,Apartment,300,Toronto
1,8,Apartment,1500,Downtown
1,14,Outside,1000,Downtown
1,19,House,3000,Midtown
1,12,Outside,300,Downtown
1,8,House,1200,Downtown
1,19,Apartment,950,Downtown
1,0,House,200,Downtown
1,14,Outside,1500,Downtown
1,23,Apartment,75,Downtown
1,10,Outside,700,Downtown
1,12,Apartment,420,Downtown
1,15,Outside,0,Downtown
1,1,House,250,Downtown
1,20,Commercial,100,Downtown
1,8,Outside,200,Downtown
1,18,House,250,Toronto
1,2,Outside,1900,Downtown
1,19,Outside,130,North York
1,19,Outside,5000,Downtown
1,21,Commercial,700,Scarborough
1,10,Educational,60,Downtown
1,15,Outside,300,Downtown
1,22,Apartment,959.989990234375,North York
1,23,Other,200,Downtown
1,12,Outside,500,Downtown
1,0,House,300,Scarborough
1,0,House,250,Scarborough
1,13,Other,1300,Toronto
1,12,Outside,1000,Downtown
1,23,Other,650,Downtown
1,0,Apartment,300,Downtown
1,23,Other,625,Downtown
1,12,Outside,1000,Downtown
1,15,Outside,2000,North York
0,15,House,250,Scarborough
1,5,Outside,300,Downtown
1,3,Apartment,650,Downtown
1,11,Commercial,400,Downtown
1,3,Apartment,1800,Downtown
1,16,House,900,Downtown
1,16,House,1000,Downtown
1,23,Apartment,0,Downtown
1,16,Other,1000,Toronto
1,8,Outside,700,Downtown
1,15,Outside,1000,Downtown
1,20,Apartment,650,Toronto
1,0,Outside,100,Downtown
1,22,Apartment,890,North York
1,11,Commercial,200,Downtown
1,17,Outside,350,Downtown
1,11,House,560,Toronto
1,23,Outside,3049.8701171875,North York
1,10,Outside,1000,Downtown
1,18,Other,3500,Downtown
1,19,Commercial,1000,Downtown
1,19,Other,1000,Downtown
0,20,Outside,4000,Downtown
1,15,Other,200,North York
1,16,Outside,0,Toronto
1,20,House,1129.98999023438,Toronto
1,8,Transit,200,Scarborough
1,18,Apartment,5500,Downtown
1,13,Commercial,170,Downtown
1,12,Outside,519.989990234375,Downtown
1,13,Outside,600,North York
1,22,Commercial,600,Downtown
1,18,Commercial,200,Downtown
1,16,Other,1200,Downtown
1,8,Apartment,800,Downtown
1,12,Apartment,500,Downtown
1,16,House,700,North York
1,9,Transit,600,Downtown
1,16,House,700,North York
1,16,House,700,North York
1,19,Outside,500,Downtown
1,21,Outside,500,Downtown
1,12,Educational,500,Midtown
1,12,Educational,400,Midtown
1,7,Outside,600,Toronto
1,15,Educational,1500,Downtown
1,8,Educational,1300,Midtown
1,8,Educational,250,Scarborough
1,14,Apartment,1000,Toronto
1,7,Outside,700,Downtown
1,8,House,969,Downtown
1,16,Commercial,75,Downtown
1,7,Outside,700,North York
1,10,Outside,400,Downtown
1,21,Other,850,Toronto
1,21,Outside,0,Midtown
1,23,Other,350,Midtown
1,23,Apartment,1200,Downtown
1,21,Outside,9000,Downtown
1,21,Outside,7000,Downtown
1,11,Apartment,1500,Midtown
1,20,Outside,300,Downtown
1,16,Commercial,300,Downtown
1,19,Commercial,600,Downtown
1,12,Apartment,600,Toronto
1,12,Apartment,600,Toronto
1,12,Outside,130,North York
1,16,Apartment,100,North York
1,13,Outside,1200,Downtown
1,10,Other,1500,Downtown
1,14,Outside,1000,Downtown
1,21,Commercial,750,Downtown
1,14,House,200,Scarborough
1,8,Transit,350,Scarborough
1,11,House,1400,Toronto
1,9,Educational,900,Downtown
1,22,House,1200,Toronto
1,16,Outside,3000,Downtown
1,12,Other,100,Scarborough
1,16,Apartment,800,Downtown
1,10,Apartment,450,Downtown
1,10,Commercial,250,Downtown
1,15,Educational,250,Toronto
1,21,Outside,2300,Downtown
1,23,Other,1550,Midtown
1,14,Commercial,600,Downtown
1,19,Other,500,Downtown
1,14,Commercial,250,Downtown
1,16,Apartment,300,Midtown
1,7,Educational,600,Toronto
1,12,House,0,Scarborough
1,19,Outside,120,North York
